연도,노선명,역명,승차총승객수,하차총승객수
2023,2호선,동대문역사문화공원(DDP),13056,15047
2023,2호선,을지로4가,10319,10935
2023,2호선,을지로3가,14928,14244
2023,2호선,을지로입구,32461,32015
2023,2호선,시청,14814,12806
2023,2호선,신정네거리,8221,8043
2023,2호선,용두(동대문구청),1861,1778
2023,2호선,양천구청,5031,4888
2023,2호선,시청,10055,8250
2023,2호선,을지로입구,24845,23657
2023,2호선,을지로3가,11845,11329
2023,2호선,을지로4가,6051,6214
2023,2호선,동대문역사문화공원(DDP),10969,13795
2023,2호선,신당,9307,10114
2023,2호선,상왕십리,7772,7479
2023,2호선,왕십리(성동구청),9577,9107
2023,2호선,한양대,3064,3547
2023,2호선,뚝섬,15539,15583
2023,2호선,성수,21677,24597
2023,2호선,건대입구,28911,30072
2023,2호선,구의(광진구청),12882,12445
2023,2호선,강변(동서울터미널),23662,23388
2023,2호선,잠실나루,6079,5980
2023,2호선,잠실(송파구청),57860,54148
2023,2호선,잠실새내,13007,13042
2023,2호선,종합운동장,10746,11619
2023,2호선,삼성(무역센터),26035,25044
2023,2호선,선릉,14957,12744
2023,2호선,역삼,12676,13606
2023,2호선,강남,35050,33479
2023,2호선,교대(법원.검찰청),10294,12695
2023,2호선,서초,14162,13404
2023,2호선,방배,7442,7828
2023,2호선,사당,25246,27992
2023,2호선,낙성대(강감찬),17055,17169
2023,2호선,서울대입구(관악구청),27685,28417
2023,2호선,봉천,14030,13012
2023,2호선,신림,37885,36858
2023,2호선,신대방,17304,16422
2023,2호선,구로디지털단지,27732,26531
2023,2호선,대림(구로구청),17836,18095
2023,2호선,신도림,30727,29752
2023,2호선,문래,9157,9742
2023,2호선,영등포구청,9513,9756
2023,2호선,당산,9889,10426
2023,2호선,합정,23508,25183
2023,2호선,홍대입구,64476,65796
2023,2호선,신촌,28141,26531
2023,2호선,이대,8874,9816
2023,2호선,아현,6192,5824
2023,2호선,충정로(경기대입구),4059,4395
2023,2호선,용답,2045,1989
2023,2호선,신답,812,882
2023,2호선,신설동,3807,3715
2023,2호선,도림천,557,660
2023,2호선,양천구청,3774,3901
2023,2호선,신정네거리,5721,5807
2023,2호선,용두(동대문구청),1532,1487
2023,2호선,시청,23794,22589
2023,2호선,을지로입구,46294,47634
2023,2호선,을지로3가,23935,23908
2023,2호선,을지로4가,14030,14496
2023,2호선,동대문역사문화공원(DDP),14408,16710
2023,2호선,신당,14789,15536
2023,2호선,상왕십리,14461,13688
2023,2호선,왕십리(성동구청),16123,13977
2023,2호선,한양대,15506,17678
2023,2호선,뚝섬,23025,24230
2023,2호선,성수,37748,41783
2023,2호선,건대입구,38601,42039
2023,2호선,구의(광진구청),23695,23133
2023,2호선,강변(동서울터미널),32183,30586
2023,2호선,잠실나루,15414,14965
2023,2호선,잠실(송파구청),78441,77703
2023,2호선,잠실새내,22938,23086
2023,2호선,종합운동장,7032,7740
2023,2호선,삼성(무역센터),47694,48013
2023,2호선,선릉,53042,47489
2023,2호선,역삼,45493,51761
2023,2호선,강남,79084,77268
2023,2호선,교대(법원.검찰청),30508,36509
2023,2호선,서초,20138,19053
2023,2호선,방배,18457,19100
2023,2호선,사당,37947,42381
2023,2호선,낙성대(강감찬),26916,26219
2023,2호선,서울대입구(관악구청),47931,46144
2023,2호선,봉천,24158,22119
2023,2호선,신림,56915,55350
2023,2호선,신대방,26273,24655
2023,2호선,구로디지털단지,56622,56176
2023,2호선,대림(구로구청),24928,24956
2023,2호선,신도림,49654,47188
2023,2호선,문래,21478,22463
2023,2호선,영등포구청,21964,22799
2023,2호선,당산,18556,21669
2023,2호선,합정,31534,35864
2023,2호선,홍대입구,69835,76514
2023,2호선,신촌,41031,39313
2023,2호선,이대,19019,20880
2023,2호선,아현,10782,10143
2023,2호선,충정로(경기대입구),9528,10103
2023,2호선,용답,3038,3135
2023,2호선,신답,1668,1794
2023,2호선,신설동,3502,3417
2023,2호선,도림천,1189,1218
2023,2호선,양천구청,7004,7217
2023,2호선,신정네거리,10587,10720
2023,2호선,용두(동대문구청),2548,2475
2023,2호선,시청,10765,8984
2023,2호선,을지로입구,24398,23295
2023,2호선,을지로3가,9679,8754
2023,2호선,을지로4가,7515,7833
2023,2호선,동대문역사문화공원(DDP),11577,13587
2023,2호선,신당,10202,11069
2023,2호선,상왕십리,8455,8250
2023,2호선,왕십리(성동구청),9808,9231
2023,2호선,한양대,4287,4607
2023,2호선,뚝섬,14503,14329
2023,2호선,성수,20931,23875
2023,2호선,건대입구,29091,30397
2023,2호선,구의(광진구청),14134,13964
2023,2호선,강변(동서울터미널),22168,20741
2023,2호선,잠실나루,6725,6720
2023,2호선,잠실(송파구청),56484,53518
2023,2호선,잠실새내,15006,15024
2023,2호선,종합운동장,14000,15673
2023,2호선,삼성(무역센터),22508,21692
2023,2호선,선릉,17069,15045
2023,2호선,역삼,13260,14869
2023,2호선,강남,35557,33637
2023,2호선,교대(법원.검찰청),11315,13974
2023,2호선,서초,7397,6243
2023,2호선,방배,7862,8098
2023,2호선,사당,26297,28307
2023,2호선,낙성대(강감찬),16669,16453
2023,2호선,서울대입구(관악구청),29183,29432
2023,2호선,봉천,14467,13856
2023,2호선,신림,38069,37645
2023,2호선,신대방,17672,17243
2023,2호선,구로디지털단지,28476,27723
2023,2호선,대림(구로구청),16269,16812
2023,2호선,신도림,31957,30763
2023,2호선,문래,9098,9901
2023,2호선,영등포구청,9529,9840
2023,2호선,당산,10366,11158
2023,2호선,합정,23553,25620
2023,2호선,홍대입구,61410,63147
2023,2호선,신촌,27683,26306
2023,2호선,이대,9516,10388
2023,2호선,아현,6396,6137
2023,2호선,충정로(경기대입구),4312,4444
2023,2호선,용답,1939,1837
2023,2호선,신답,899,943
2023,2호선,신설동,2243,2218
2023,2호선,도림천,618,674
2023,2호선,양천구청,3864,3965
2023,2호선,신정네거리,6261,6366
2023,2호선,용두(동대문구청),1491,1451
2023,2호선,용두(동대문구청),2583,2634
2023,2호선,신정네거리,11457,12020
2023,2호선,양천구청,7968,8369
2023,2호선,도림천,1360,1448
2023,2호선,신설동,3779,3719
2023,2호선,신답,1808,2039
2023,2호선,용답,3234,3338
2023,2호선,충정로(경기대입구),11552,11950
2023,2호선,아현,11932,11209
2023,2호선,이대,19253,21265
2023,2호선,신촌,39879,37529
2023,2호선,홍대입구,59759,63213
2023,2호선,합정,31856,34049
2023,2호선,당산,20900,24325
2023,2호선,영등포구청,24267,24840
2023,2호선,문래,24318,24910
2023,2호선,신도림,52333,49052
2023,2호선,대림(구로구청),26667,27236
2023,2호선,상왕십리,16027,15500
2023,2호선,신당,15936,16253
2023,2호선,동대문역사문화공원(DDP),13843,15611
2023,2호선,을지로4가,14840,14918
2023,2호선,을지로3가,26864,26615
2023,2호선,을지로입구,49778,52146
2023,2호선,시청,28359,27954
2023,2호선,강변(동서울터미널),32448,29301
2023,2호선,잠실나루,17752,17322
2023,2호선,잠실(송파구청),73236,73641
2023,2호선,잠실새내,24514,24265
2023,2호선,종합운동장,12618,14343
2023,2호선,삼성(무역센터),58965,60453
2023,2호선,선릉,64897,57767
2023,2호선,역삼,59971,68503
2023,2호선,강남,85490,81928
2023,2호선,교대(법원.검찰청),35694,42448
2023,2호선,서초,24462,23887
2023,2호선,방배,21780,22525
2023,2호선,사당,40839,44651
2023,2호선,낙성대(강감찬),29525,29081
2023,2호선,서울대입구(관악구청),50438,49529
2023,2호선,봉천,26352,24918
2023,2호선,신림,60066,57985
2023,2호선,신대방,27973,27104
2023,2호선,구로디지털단지,64728,64430
2023,2호선,왕십리(성동구청),16706,14093
2023,2호선,한양대,16451,18679
2023,2호선,뚝섬,24659,26733
2023,2호선,성수,40970,44665
2023,2호선,건대입구,35697,37843
2023,2호선,구의(광진구청),26221,25770
2023,2호선,시청,29082,28298
2023,2호선,을지로입구,50651,52710
2023,2호선,을지로3가,26296,26151
2023,2호선,을지로4가,15228,15542
2023,2호선,동대문역사문화공원(DDP),14267,16427
2023,2호선,신당,15635,16366
2023,2호선,상왕십리,16048,15588
2023,2호선,왕십리(성동구청),16598,13906
2023,2호선,한양대,15437,17127
2023,2호선,뚝섬,25238,27045
2023,2호선,성수,40674,44613
2023,2호선,건대입구,36655,38429
2023,2호선,구의(광진구청),26514,25847
2023,2호선,강변(동서울터미널),31748,29078
2023,2호선,잠실나루,17414,16964
2023,2호선,잠실(송파구청),75575,76373
2023,2호선,잠실새내,24643,24404
2023,2호선,종합운동장,12894,13612
2023,2호선,삼성(무역센터),63015,64824
2023,2호선,선릉,65693,58183
2023,2호선,역삼,59729,68238
2023,2호선,강남,86729,82990
2023,2호선,교대(법원.검찰청),35856,42880
2023,2호선,서초,24937,24144
2023,2호선,방배,20170,20981
2023,2호선,사당,42764,46637
2023,2호선,낙성대(강감찬),29828,29078
2023,2호선,용두(동대문구청),2692,2640
2023,2호선,신정네거리,11471,11903
2023,2호선,양천구청,7906,8443
2023,2호선,도림천,1341,1485
2023,2호선,신설동,3615,3606
2023,2호선,신답,1855,2103
2023,2호선,용답,3156,3113
2023,2호선,충정로(경기대입구),11330,11856
2023,2호선,아현,12038,11399
2023,2호선,이대,19466,21120
2023,2호선,신촌,39929,37657
2023,2호선,홍대입구,61744,65496
2023,2호선,합정,33233,35438
2023,2호선,당산,20985,24662
2023,2호선,영등포구청,24370,25152
2023,2호선,문래,24549,25132
2023,2호선,신도림,53172,52649
2023,2호선,대림(구로구청),26678,27122
2023,2호선,구로디지털단지,65037,64570
2023,2호선,신대방,27958,27141
2023,2호선,신림,60249,57506
2023,2호선,봉천,26658,24853
2023,2호선,서울대입구(관악구청),51148,49502
2023,2호선,용두(동대문구청),2789,2775
2023,2호선,신정네거리,11664,12207
2023,2호선,양천구청,7882,8221
2023,2호선,도림천,1357,1422
2023,2호선,신설동,4220,4133
2023,2호선,신답,1943,2112
2023,2호선,충정로(경기대입구),11144,11779
2023,2호선,아현,12782,11575
2023,2호선,이대,19330,20122
2023,2호선,신촌,41888,39901
2023,2호선,홍대입구,69173,79100
2023,2호선,합정,35990,40669
2023,2호선,당산,21363,25241
2023,2호선,영등포구청,24942,25686
2023,2호선,문래,25050,26175
2023,2호선,신도림,55475,54758
2023,2호선,대림(구로구청),26919,27292
2023,2호선,구로디지털단지,66313,65798
2023,2호선,신대방,28584,27031
2023,2호선,신림,62727,60591
2023,2호선,봉천,27365,24667
2023,2호선,서울대입구(관악구청),53126,50942
2023,2호선,낙성대(강감찬),31171,29150
2023,2호선,사당,45488,50303
2023,2호선,방배,20000,20798
2023,2호선,서초,24495,23553
2023,2호선,교대(법원.검찰청),36309,43925
2023,2호선,강남,90972,89066
2023,2호선,역삼,57023,63425
2023,2호선,선릉,64665,57045
2023,2호선,삼성(무역센터),61990,62736
2023,2호선,종합운동장,17783,19848
2023,2호선,잠실새내,25980,26694
2023,2호선,잠실(송파구청),79635,79579
2023,2호선,잠실나루,17657,16919
2023,2호선,강변(동서울터미널),35336,34072
2023,2호선,구의(광진구청),27204,25823
2023,2호선,건대입구,39235,42964
2023,2호선,성수,42954,47610
2023,2호선,뚝섬,28109,30119
2023,2호선,한양대,13915,15154
2023,2호선,왕십리(성동구청),17652,15478
2023,2호선,상왕십리,16558,15912
2023,2호선,신당,16858,17295
2023,2호선,동대문역사문화공원(DDP),15503,16894
2023,2호선,을지로4가,16274,16347
2023,2호선,을지로3가,27976,28461
2023,2호선,을지로입구,51863,54211
2023,2호선,시청,29560,28644
2023,2호선,용답,3205,3255
2023,2호선,시청,13242,11633
2023,2호선,을지로입구,29930,30137
2023,2호선,을지로3가,13862,13439
2023,2호선,을지로4가,9313,10013
2023,2호선,동대문역사문화공원(DDP),12809,14820
2023,2호선,신당,12479,13641
2023,2호선,상왕십리,10850,10069
2023,2호선,왕십리(성동구청),13413,12545
2023,2호선,한양대,6461,6960
2023,2호선,뚝섬,19238,19216
2023,2호선,성수,25298,29014
2023,2호선,건대입구,35063,38253
2023,2호선,구의(광진구청),18184,17136
2023,2호선,강변(동서울터미널),29031,29135
2023,2호선,잠실나루,9128,8739
2023,2호선,잠실(송파구청),70794,68261
2023,2호선,잠실새내,19898,20241
2023,2호선,종합운동장,15941,18903
2023,2호선,삼성(무역센터),32954,32681
2023,2호선,선릉,27610,24384
2023,2호선,역삼,19185,21352
2023,2호선,강남,58314,57744
2023,2호선,교대(법원.검찰청),17246,21469
2023,2호선,서초,13232,11191
2023,2호선,방배,12199,12549
2023,2호선,사당,38289,42557
2023,2호선,낙성대(강감찬),23074,20827
2023,2호선,서울대입구(관악구청),39095,37187
2023,2호선,봉천,18829,17065
2023,2호선,신림,49032,46931
2023,2호선,신대방,21576,20045
2023,2호선,구로디지털단지,37520,36366
2023,2호선,대림(구로구청),20756,21552
2023,2호선,신도림,44551,45118
2023,2호선,문래,14083,14964
2023,2호선,영등포구청,13541,14258
2023,2호선,당산,13698,14764
2023,2호선,합정,31517,36278
2023,2호선,홍대입구,74931,84318
2023,2호선,신촌,34420,33825
2023,2호선,이대,12240,12984
2023,2호선,아현,8699,7748
2023,2호선,충정로(경기대입구),6829,7001
2023,2호선,용답,2337,2105
2023,2호선,신답,1136,1227
2023,2호선,신설동,3724,3525
2023,2호선,도림천,844,910
2023,2호선,양천구청,5266,5150
2023,2호선,신정네거리,8148,8110
2023,2호선,용두(동대문구청),1906,1857
2023,2호선,을지로입구,22686,22117
2023,2호선,을지로3가,10478,9984
2023,2호선,을지로4가,5257,5279
2023,2호선,동대문역사문화공원(DDP),9721,11832
2023,2호선,신당,9104,9917
2023,2호선,상왕십리,7486,7339
2023,2호선,왕십리(성동구청),9102,8546
2023,2호선,한양대,3021,3714
2023,2호선,뚝섬,14528,14380
2023,2호선,성수,18069,20704
2023,2호선,건대입구,25938,26503
2023,2호선,구의(광진구청),12496,12267
2023,2호선,강변(동서울터미널),22489,22211
2023,2호선,잠실나루,5857,5922
2023,2호선,잠실(송파구청),50638,46963
2023,2호선,잠실새내,13041,12906
2023,2호선,종합운동장,13702,15014
2023,2호선,삼성(무역센터),24395,23367
2023,2호선,선릉,14968,12603
2023,2호선,역삼,12341,13664
2023,2호선,강남,32973,31292
2023,2호선,교대(법원.검찰청),10280,12576
2023,2호선,서초,13723,13093
2023,2호선,방배,7192,7488
2023,2호선,사당,25205,26781
2023,2호선,낙성대(강감찬),16176,16630
2023,2호선,서울대입구(관악구청),26068,26830
2023,2호선,봉천,13487,12994
2023,2호선,신림,36025,35251
2023,2호선,신대방,16499,16118
2023,2호선,구로디지털단지,27335,26398
2023,2호선,대림(구로구청),17611,17958
2023,2호선,신도림,30343,30186
2023,2호선,문래,8664,9212
2023,2호선,영등포구청,9161,9274
2023,2호선,당산,9555,10109
2023,2호선,합정,22912,23796
2023,2호선,홍대입구,58070,57786
2023,2호선,신촌,24073,22238
2023,2호선,이대,8145,9105
2023,2호선,아현,5870,5665
2023,2호선,충정로(경기대입구),4271,4660
2023,2호선,용답,1775,1813
2023,2호선,신답,864,929
2023,2호선,신설동,3425,3338
2023,2호선,도림천,498,516
2023,2호선,양천구청,3590,3677
2023,2호선,신정네거리,5727,5814
2023,2호선,용두(동대문구청),1092,1127
2023,2호선,시청,8701,7389
2023,2호선,용답,3115,3193
2023,2호선,시청,27063,26109
2023,2호선,을지로입구,46908,48786
2023,2호선,을지로3가,26265,25709
2023,2호선,을지로4가,15073,14952
2023,2호선,동대문역사문화공원(DDP),14398,16652
2023,2호선,신당,15075,15662
2023,2호선,상왕십리,15504,15074
2023,2호선,왕십리(성동구청),16432,13926
2023,2호선,한양대,15843,17861
2023,2호선,뚝섬,23942,25376
2023,2호선,성수,40078,43632
2023,2호선,건대입구,35044,36530
2023,2호선,구의(광진구청),25605,25255
2023,2호선,강변(동서울터미널),32157,30188
2023,2호선,잠실나루,17509,17088
2023,2호선,잠실(송파구청),69972,69986
2023,2호선,잠실새내,23829,23507
2023,2호선,종합운동장,8046,9162
2023,2호선,삼성(무역센터),56071,57273
2023,2호선,선릉,64217,57108
2023,2호선,역삼,58842,66480
2023,2호선,강남,84498,80886
2023,2호선,교대(법원.검찰청),35092,42137
2023,2호선,서초,23921,23171
